date,time,sender,message,source_file,trans
,PM 6:04,선우,짜침 몬스터만큼 짜치는 말을 본 적이 없는 듯,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0201.xml,但我好像沒看過比「尷尬怪獸」更尷尬的詞
,PM 6:04,선우,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0201.xml,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
,PM 6:04,선우,짜침몬스터 킹받네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0201.xml,尷尬怪獸真讓人火大欸
,PM 6:07,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0202.xml,
,PM 6:07,선우,냠냠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0202.xml,嚼嚼
,PM 6:08,선우,운동 안하긴 하는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0202.xml,雖然我沒有在運動
,PM 6:08,선우,담백한 걸 먹고 싶어서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0203.xml,但想吃清淡一點的東西
,PM 6:08,선우,단백한 걸 골랐어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0203.xml,所以選了蛋白質多的
,PM 6:08,선우,누가 나 운동한대?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0203.xml,誰說我有運動？
,PM 6:08,선우,나 운동 안하늗뎈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0203.xml,我沒有在運動欸ㅋㅋ
,PM 6:09,선우,"난 좀 여유로울 때 하고 싶어,, 아직 짬내서 운동할 정도로의 욕심은 없음",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0204.xml,"我想等比較有餘裕的時候再做,, 還沒有到願意硬擠時間運動的慾望"
,PM 6:10,선우,나 유리몸이라 그거 보완할 등운동 어깨운동만 좀,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0204.xml,我身體很玻璃，所以之後想做點能補強的背部運動、肩膀運動
,PM 6:10,선우,시간 여유롭고 좀 있을 때 천천히 시작해볼 거임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0204.xml,等時間比較寬裕、有空的時候慢慢開始
,PM 6:10,선우,응원해조,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0204.xml,幫我加油
,PM 6:11,선우,운동하지말라해도 할 거임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0204.xml,就算你叫我不要運動我也會做
,PM 6:11,선우,이건 나으 건강 문제니까 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0205.xml,因為這是我的健康問題ㅋ
,PM 6:12,선우,"벌크업(x)차피 하지도 못함
안 다칠 정도의 근육을 만들고 
핏은 더 예쁘게 얼굴 힘줘서 얼굴 안 커지게(O)",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0205.xml,"增肌(x)反正也做不到
做出不會受傷程度的肌肉
版型更好看、臉用力控制不要變大(O)"
,PM 6:12,선우,됐지?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0205.xml,可以了吧？
,PM 6:12,선우,내가 원하는 걸 모를까봐~^^,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0205.xml,怕你不知道我想要什麼～^^
,PM 6:12,선우,ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0206.xml,ㅎㅎ
,PM 6:13,선우,내 몸자체가 짜피 우락부락이 안되는 몸이라서 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0206.xml,反正我身體本身就不是會變壯碩的體質ㅋ
,PM 6:14,선우,댓글에도 있내,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0206.xml,留言裡也有呢
,PM 6:14,선우,네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0206.xml,是的
,PM 6:14,선우,축그할 때도 허벅지만 굵어졌지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0207.xml,以前踢足球時也只是大腿變粗而已
,PM 6:14,선우,종아리는 에이블리 종아리임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0207.xml,小腿是 Ably 小腿
,PM 6:14,선우,"어떻게 아냐니,,, 그대들이 에이블리 종아리라고 하는 걸 이만번 정도는 들었어서,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0207.xml,"問我怎麼知道,,, 因為聽你們說我是 Ably 小腿大概兩萬次了,,"
,PM 6:15,선우,나 트위터 안하는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0207.xml,我不玩 Twitter
,PM 6:15,선우,x하는데 ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0208.xml,我玩 X ㅋㅋ
,PM 6:15,선우,재밌음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0208.xml,很有趣
,PM 6:16,선우,반응보고 서로 피드백하고 팬들끼리 소통하고 좋다 싫다 하고 이런 거 보는 게 넘 재미떠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0208.xml,看反應、互相給回饋、粉絲之間交流、說喜歡不喜歡，這些看起來都超有趣
,PM 6:18,선우,근데 상처 안 받아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0208.xml,但我不會受傷
,PM 6:18,선우,맞말도 넘 많아서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0209.xml,因為很多也都是對的話
,PM 6:18,선우,그건 그렇네 저건 저렇네 이렇게 생각할 수 있겠구나 오호 이런 느낌이지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0209.xml,會覺得「那也是欸」「這又是那樣啊」「原來可以這樣想喔」這種感覺
,PM 6:22,선우,"이 일이 또 사람이 다 그런 거지 뭐,, 가십이 일상인 직업이라서",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0209.xml,"這工作也是，人都那樣嘛,, 八卦是日常的職業"
,PM 6:22,선우,인정하고 넘기는 거지 머,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0209.xml,承認然後放下就是了嘛
,PM 6:23,선우,솔직히 이제,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0210.xml,老實說現在
,PM 6:23,선우,사랑하는 사람들의 따끔한 충고와,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0210.xml,愛我的人們刺耳但中肯的忠告
,PM 6:23,선우,진심도 아니면서 비난만 해대는 건,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0210.xml,和根本不是真心、只是在批評的話
,PM 6:23,선우,구분 할 줄 알아서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0210.xml,我已經分得出來了
,PM 6:23,선우,걱정마,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0210.xml,別擔心
,PM 6:24,선우,상처는 너가 더 받을 듯 너도 상처 받지망🥰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0211.xml,受傷的可能反而是你，你也不要受傷🥰
,PM 6:24,선우,"더비들이 보여준 마음들이 있는데,,,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0211.xml,"DERBY 們都展現過那樣的心意了,,,,"
,PM 6:25,선우,"함부로 판단안해,, 소중한 마음들이니까 진짜루",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0211.xml,"我不會隨便判斷,, 因為都是珍貴的心意，真的"
,PM 6:25,선우,그래서 더 화나고 더 속상하고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0211.xml,所以才更生氣、更難過
,PM 6:25,선우,더 슬픈 거자나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0212.xml,也更傷心啊
,PM 6:25,선우,안 사랑하면 안 그래,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0212.xml,不愛的話不會那樣
,PM 6:25,선우,사랑하면 더 바라게 되는 거야 쩔 수 없이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0212.xml,愛的話就會忍不住有更多期待
,PM 6:26,선우,한 50년 되면 바라는 게 없어지는 사랑의 형태가 되겠지 그 전까지는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0212.xml,大概過 50 年後會變成沒有任何期待的愛的形態吧，在那之前
,PM 6:26,선우,바라는 사랑의 형태가 맞는 거고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0213.xml,有期待的愛才是對的形態
,PM 6:26,선우,다 흐름이 있자나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0213.xml,一切都有流動嘛
,PM 6:26,선우,"그래서 많이 사랑해주는 구나,, 그래서 진짜 더비들이",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0213.xml,"所以才給我這麼多愛啊,, 所以真的覺得 DERBY 們"
,PM 6:26,선우,"사랑에 강하고 사랑에 약하구나,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0213.xml,"在愛裡很強，也在愛裡很脆弱啊,,"
,PM 6:26,선우,싶어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0214.xml,我是這樣想的
,PM 6:31,선우,그 맘 우리도 똑같으니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0214.xml,那份心意我們也一樣
,PM 6:31,선우,지켜바바,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0214.xml,你看著吧
,PM 6:36,선우,"근데 지금은 말만 할 수 밖에 없는 게 뭐가 수정이 되어도 시간차가 있으니까 기다려달라는 말 밖엔,,,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0214.xml,"可是現在只能用說的，因為不管修正了什麼都會有時間差，所以只能說請再等等,,,,"
,PM 6:36,선우,ㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0215.xml,ㅠ
,PM 6:38,선우,또 속는 것 같겠지먼,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0215.xml,雖然可能又覺得像被騙了
,PM 6:38,선우,한 번만 더 속아봐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0215.xml,就再被騙一次看看吧
,PM 6:38,선우,아니 속인다는 건 아니곸,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0215.xml,不是說我真的要騙你啦ㅋㅋ
,PM 6:40,선우,프롬주기 어때,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0215.xml,Fromm 週期如何
,PM 6:40,선우,아 별로구나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0216.xml,啊，原來不太好啊
,PM 6:40,선우,ㅈㅅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0216.xml,抱歉
,PM 6:41,선우,솔직히,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0216.xml,老實說
,PM 6:43,선우,억지로 안 와 근데 아 이게 내가,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0216.xml,我不會硬來，但啊這個我
,PM 6:43,선우,스몰토크 하는 습관 좀,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0217.xml,得稍微培養一下
,PM 6:43,선우,길러야겠다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0217.xml,small talk 的習慣
,PM 6:43,선우,나 진짜 누가 뭐 오늘 어땠냐 인터뷰나 뭐나 부모님이 질문해도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0217.xml,我真的就算有人問我今天怎樣，不管採訪還是爸媽問
,PM 6:43,선우,그냥 그랬어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0217.xml,都只會說「就那樣」
,PM 6:43,선우,내 이야기를 세세하게 푸는 게 요새 넘 어려움,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0217.xml,最近要細細講自己的故事變得很難
,PM 6:45,선우,선우의 하루처럼 일기를 여따 남겨볼까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0218.xml,要不要像「善旴的一天」一樣，把日記留在這裡
,PM 6:45,선우,그럼 이렇게 해보자,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0218.xml,那就這樣試試看吧
,PM 6:45,선우,내 오늘 하루가 어땠는지 나도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0218.xml,我今天一天過得怎樣，我也
,PM 6:45,선우,되짚어보고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0218.xml,回頭想想
,PM 6:46,선우,생각할 겸,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0219.xml,順便整理想法
,PM 6:46,선우,내 감정을 좀 써보는 것부터 해봐야겠다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0219.xml,先從寫下自己的情緒開始試試看
,PM 6:46,선우,물론 매일 그럴 수 있다는 건 아님,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0219.xml,當然不是說每天都能這樣
,PM 6:46,선우,"나도 날 알아서 너도 나 알 듯이^.^.^.., ㅎㅎ",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0219.xml,"我很了解我自己，你也像了解我一樣^.^.^.., ㅎㅎ"
,PM 6:49,선우,나도 말만 했다가 많이 혼나봐서 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0220.xml,我也因為只說不做被罵過很多次ㅋ
,PM 6:49,선우,물론 말만 할 거라고 생각한 적 없고 진짜 그래야지 !! 라고 생각했지만ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0220.xml,當然我從沒想過只說不做，是真的想著「要那樣做!!」啦ㅋ
,PM 6:49,선우,그래두 나 오래 하자나💕💕💕💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0220.xml,不過我會做很久嘛💕💕💕💕💕
,PM 6:50,선우,쨌든 난 오늘,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0220.xml,總之我今天
,PM 6:50,선우,너무 졸려서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0221.xml,太睏了
,PM 6:50,선우,낮에 밥 안 먹구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0221.xml,白天沒吃飯
,PM 6:50,선우,멤버들 밥 먹을 때 자고 연습하구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0221.xml,成員們吃飯的時候我睡覺，然後練習
,PM 6:51,선우,배 안고파서 닭바스트 먹고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0221.xml,肚子不餓，所以吃了雞胸肉
,PM 6:51,선우,아돌라 가는 중,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0221.xml,現在在去 Idol Radio 的路上
,PM 6:51,선우,나 어제는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0222.xml,我昨天是
,PM 6:51,선우,고기에 껍데기에 냉면에 김치볶음밥에,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0222.xml,肉、豬皮、冷麵、泡菜炒飯
,PM 6:51,선우,그냥 청소기처럼 다 먹음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0222.xml,像吸塵器一樣全吃了
,PM 6:51,선우,고기 불닭소스 사서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0222.xml,買了火雞辣醬
,PM 6:52,선우,찍어먹어 껍데기랑,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0222.xml,拿來沾肉和豬皮吃
,PM 6:52,선우,세상에사 제일 맛있어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0223.xml,世界上最好吃
,PM 6:52,선우,너는 뭐 먹었냐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0223.xml,你吃了什麼
,PM 6:52,선우,나보다 잘 먹은 사람 나와봐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0223.xml,有誰吃得比我好，站出來看看
,PM 6:55,선우,더 먹어라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0223.xml,多吃點
,PM 6:55,선우,그게 뭐냐?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0223.xml,那是什麼啊？
,PM 6:55,선우,그게 끼니냐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0224.xml,那算一餐嗎
,PM 6:55,선우,아 어머니 밥상이라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0224.xml,啊你說那是媽媽煮的飯喔
,PM 6:55,선우,진짜,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0224.xml,真的
,PM 6:55,선우,진수성찬,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0224.xml,根本山珍海味
,PM 6:55,선우,예전에 왕들도 그렇게 식사하셨을 듯 ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0224.xml,以前的王應該也是那樣吃飯的ㅋㅋ
,PM 6:56,선우,탈ㄹ룰라는 늘 당황스러워,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0225.xml,這種塔露拉總是讓人很慌張
,PM 6:57,선우,난 엄마 집 밥 못 먹은지 15년은 넘었지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0225.xml,我沒吃媽媽做的家常菜應該超過15年了吧
,PM 6:58,선우,다 으른들의 사정이 있는 거야 ~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0225.xml,大人們都有各自的原因啦～
,PM 6:58,선우,울 엄마 밥 맛있음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0225.xml,我媽煮飯很好吃
,PM 6:58,선우,나 요리,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0226.xml,料理
,PM 6:58,선우,배우고 싶더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0226.xml,我也想學
,PM 6:58,선우,나중에,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0226.xml,以後
,PM 6:59,선우,그래도 혼자 기본적인 건 해야히지 않나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0226.xml,我想說至少基本的東西自己也該會做吧
,PM 6:59,선우,싶어서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0226.xml,所以
,PM 6:59,선우,왜내면 내가 요리 잘하면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0227.xml,因為如果我很會做菜的話
,PM 6:59,선우,섹시할 것 같아서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0227.xml,感覺會很性感
,PM 6:59,선우,컨텐츠 보면 알겠지만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0227.xml,看內容就知道
,PM 7:00,선우,내가 손이 큰 편이더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0227.xml,我好像是手很大方的類型
,PM 7:00,선우,미역국 하는데 검정고무신 마냥 마을 사람 다 모여야 딱 맞는 양이더라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0228.xml,煮海帶湯的時候，量多到像《黑色橡膠鞋》那樣要全村的人都集合才剛好
,PM 7:00,선우,내가 만든 미역국 먹으면 물 마시면 미역 다 불어서 입으로 나올 정도임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0228.xml,吃我煮的海帶湯再喝水的話，海帶會膨脹到從嘴巴跑出來的程度
,PM 7:01,선우,그래도 맛있어서 깜놀 ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0228.xml,但很好吃所以嚇一跳ㅋㅋ
,PM 7:01,선우,요리까지 잘하면 어쩌려고 김선우,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0228.xml,連料理都做得好，金善旴你是想怎樣
,PM 7:01,선우,적당히 해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0228.xml,適可而止吧
,PM 7:01,선우,그만 완벽해져,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0229.xml,不要再變完美了
,PM 7:02,선우,이러면 밸런스가 안 맞잖아 ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0229.xml,這樣平衡會被破壞欸ㅋㅋ
,PM 7:02,선우,나 그정도 아니야?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0229.xml,我沒到那種程度嗎？
,PM 7:02,선우,아라쪄 헤헤헤💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0229.xml,知道啦 嘿嘿嘿💕
,PM 7:03,선우,자의식 과잉,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0230.xml,自我意識過剩
,PM 7:03,선우,엔팁 특,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0230.xml,ENTP 特徵
,PM 7:03,선우,엠비티아이 또 돌아오네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0230.xml,MBTI 又回來了
,PM 7:03,선우,지겹겠다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0230.xml,應該很膩吧
